ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Status
NPL,Asia,Lower Middle Income,month_48_59 , male,primary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , male,none-primary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , male,secondary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , male,higher,stunting
NPL,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,none,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,none,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,none,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,none,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,none,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,none,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,none,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,none,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,primary,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,none-primary,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,secondary,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,higher,stunting
NPL,Asia,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,none,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,none-primary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,secondary,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,higher,stunting
NIC,Latin America and the Caribbean,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
MKD,Europe,Upper Middle Income,month_0_5 , male,none,overweight
MKD,Europe,Upper Middle Income,month_0_5 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,none,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,none,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,none,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_0_23 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,none,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,none,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,none,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,primary,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,none-primary,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,secondary,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,higher,overweight
MKD,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,none,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,primary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,none-primary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,secondary,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,higher,overweight
MKD,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,none,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,primary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,none-primary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,secondary,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,higher,overweight
MKD,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,none,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,primary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,none-primary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,secondary,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,higher,overweight
MKD,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,none,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,primary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,none-primary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,secondary,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,higher,overweight
MKD,Europe,Upper Middle Income,month_0_23 , female,higher_secondary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , female,none,overweight
MKD,Europe,Upper Middle Income,month_24_35 , female,primary,overweight
MKD,Europe,Upper Middle Income,month_24_35 , female,none-primary,overweight
