ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
LSO,Africa,Lower Middle Income,month_36_47 , female,secondary,2.134666742428547
LSO,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,1.9894700854700853
LSO,Africa,Lower Middle Income,month_48_59 , female,none-primary,1.9237382329590564
LSO,Africa,Lower Middle Income,month_48_59 , female,secondary,2.167249548736462
LSO,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,2.0184139002135506
LBR,Africa,Low Income,month_0_5 , male,primary,3.78431469979296
LBR,Africa,Low Income,month_0_5 , male,none-primary,3.596536420646406
LBR,Africa,Low Income,month_0_5 , male,secondary,3.9796238244514095
LBR,Africa,Low Income,month_0_5 , male,higher_secondary,3.274787720444154
LBR,Africa,Low Income,month_6_11 , male,primary,4.470539350120502
LBR,Africa,Low Income,month_6_11 , male,none-primary,3.9952919566898686
LBR,Africa,Low Income,month_6_11 , male,secondary,5.612485183721849
LBR,Africa,Low Income,month_6_11 , male,higher_secondary,4.628937849391646
LBR,Africa,Low Income,month_12_23 , male,primary,4.5599801010255625
LBR,Africa,Low Income,month_12_23 , male,none-primary,4.071695594125502
LBR,Africa,Low Income,month_12_23 , male,secondary,5.6106808859721085
LBR,Africa,Low Income,month_12_23 , male,higher_secondary,4.770189739985945
LBR,Africa,Low Income,month_24_35 , male,primary,3.674892605093588
LBR,Africa,Low Income,month_24_35 , male,none-primary,3.5390945553455357
LBR,Africa,Low Income,month_24_35 , male,secondary,3.713487221764221
LBR,Africa,Low Income,month_24_35 , male,higher_secondary,3.1425688073394493
LBR,Africa,Low Income,month_36_47 , male,primary,3.7978011472275335
LBR,Africa,Low Income,month_36_47 , male,none-primary,3.617629083719049
LBR,Africa,Low Income,month_36_47 , male,secondary,3.96241134751773
LBR,Africa,Low Income,month_36_47 , male,higher_secondary,3.4002484634497185
LBR,Africa,Low Income,month_48_59 , male,primary,3.3959681618686304
LBR,Africa,Low Income,month_48_59 , male,none-primary,3.3719160104986874
LBR,Africa,Low Income,month_48_59 , male,secondary,3.131705809641532
LBR,Africa,Low Income,month_48_59 , male,higher_secondary,2.6710090763481045
LBR,Africa,Low Income,month_0_5 , female,primary,4.074991531165312
LBR,Africa,Low Income,month_0_5 , female,none-primary,3.761818892635489
LBR,Africa,Low Income,month_0_5 , female,secondary,4.7
LBR,Africa,Low Income,month_0_5 , female,higher_secondary,3.837578965340618
LBR,Africa,Low Income,month_6_11 , female,primary,4.341600710709093
LBR,Africa,Low Income,month_6_11 , female,none-primary,3.927285259305034
LBR,Africa,Low Income,month_6_11 , female,secondary,5.243781186472001
LBR,Africa,Low Income,month_6_11 , female,higher_secondary,4.372088322189394
LBR,Africa,Low Income,month_12_23 , female,primary,4.245666440371125
LBR,Africa,Low Income,month_12_23 , female,none-primary,3.8857886089813807
LBR,Africa,Low Income,month_12_23 , female,secondary,4.915876551065861
LBR,Africa,Low Income,month_12_23 , female,higher_secondary,4.194360799343006
LBR,Africa,Low Income,month_24_35 , female,primary,4.080345637838247
LBR,Africa,Low Income,month_24_35 , female,none-primary,3.7849047967777367
LBR,Africa,Low Income,month_24_35 , female,secondary,4.5722275795564125
LBR,Africa,Low Income,month_24_35 , female,higher_secondary,3.892736813035073
LBR,Africa,Low Income,month_36_47 , female,primary,3.250170042880378
LBR,Africa,Low Income,month_36_47 , female,none-primary,3.2830981470628013
LBR,Africa,Low Income,month_36_47 , female,secondary,2.8342028985507244
LBR,Africa,Low Income,month_36_47 , female,higher_secondary,2.4186138613861385
LBR,Africa,Low Income,month_48_59 , female,primary,3.162979074476862
LBR,Africa,Low Income,month_48_59 , female,none-primary,3.230516645442969
LBR,Africa,Low Income,month_48_59 , female,secondary,2.638855705752908
LBR,Africa,Low Income,month_48_59 , female,higher_secondary,2.2393931183960984
MDG,Africa,Low Income,month_0_5 , male,primary,6.48950527218303
MDG,Africa,Low Income,month_0_5 , male,none-primary,6.7714063236409086
MDG,Africa,Low Income,month_0_5 , male,higher_secondary,5.654552167171232
MDG,Africa,Low Income,month_6_11 , male,primary,6.825844528301887
MDG,Africa,Low Income,month_6_11 , male,none-primary,7.000916083844265
MDG,Africa,Low Income,month_6_11 , male,higher_secondary,6.201351552057032
MDG,Africa,Low Income,month_12_23 , male,primary,7.050435677530016
MDG,Africa,Low Income,month_12_23 , male,none-primary,7.147145082503172
MDG,Africa,Low Income,month_12_23 , male,higher_secondary,6.637400846394318
MDG,Africa,Low Income,month_24_35 , male,primary,6.517096482061999
MDG,Africa,Low Income,month_24_35 , male,none-primary,6.776148732700979
MDG,Africa,Low Income,month_24_35 , male,higher_secondary,5.793928968055224
MDG,Africa,Low Income,month_36_47 , male,primary,6.5
MDG,Africa,Low Income,month_36_47 , male,none-primary,6.763979376838752
MDG,Africa,Low Income,month_36_47 , male,higher_secondary,5.7687209352861935
MDG,Africa,Low Income,month_48_59 , male,primary,6.516832292059765
MDG,Africa,Low Income,month_48_59 , male,none-primary,6.77653991506604
MDG,Africa,Low Income,month_48_59 , male,higher_secondary,5.789906992012254
MDG,Africa,Low Income,month_0_5 , female,primary,6.510350438424684
MDG,Africa,Low Income,month_0_5 , female,none-primary,6.785906969588184
MDG,Africa,Low Income,month_0_5 , female,higher_secondary,5.686491288682691
MDG,Africa,Low Income,month_6_11 , female,primary,6.428300847587283
MDG,Africa,Low Income,month_6_11 , female,none-primary,6.733213104899309
MDG,Africa,Low Income,month_6_11 , female,higher_secondary,5.52965325234118
MDG,Africa,Low Income,month_12_23 , female,primary,6.5514764231717
MDG,Africa,Low Income,month_12_23 , female,none-primary,6.8
MDG,Africa,Low Income,month_12_23 , female,higher_secondary,5.848489462122365
MDG,Africa,Low Income,month_24_35 , female,primary,5.88189775269831
MDG,Africa,Low Income,month_24_35 , female,none-primary,6.336210169889611
MDG,Africa,Low Income,month_24_35 , female,higher_secondary,4.784129968370529
MDG,Africa,Low Income,month_36_47 , female,primary,6.334476278626222
MDG,Africa,Low Income,month_36_47 , female,none-primary,6.6501981879954695
MDG,Africa,Low Income,month_36_47 , female,higher_secondary,5.5
MDG,Africa,Low Income,month_48_59 , female,primary,6.279399986046187
MDG,Africa,Low Income,month_48_59 , female,none-primary,6.6106979549744125
MDG,Africa,Low Income,month_48_59 , female,higher_secondary,5.420365398467685
MDV,Asia,Upper Middle Income,month_0_5 , male,primary,11.737381404174574
MDV,Asia,Upper Middle Income,month_0_5 , male,none-primary,11.04420634920635
MDV,Asia,Upper Middle Income,month_0_5 , male,secondary,9.84109131403118
MDV,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,8.848240745729834
MDV,Asia,Upper Middle Income,month_6_11 , male,primary,10.03392960184651
MDV,Asia,Upper Middle Income,month_6_11 , male,none-primary,9.490320232896654
MDV,Asia,Upper Middle Income,month_6_11 , male,secondary,9.301996762007557
MDV,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,8.45177491454115
MDV,Asia,Upper Middle Income,month_12_23 , male,primary,9.376664056382143
MDV,Asia,Upper Middle Income,month_12_23 , male,none-primary,8.95875486381323
MDV,Asia,Upper Middle Income,month_12_23 , male,secondary,9.094091193004372
MDV,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,8.336918964407703
MDV,Asia,Upper Middle Income,month_24_35 , male,primary,12.244681900378104
MDV,Asia,Upper Middle Income,month_24_35 , male,none-primary,11.673479623824452
MDV,Asia,Upper Middle Income,month_24_35 , male,secondary,10.199312452253627
MDV,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,9.197874265038443
MDV,Asia,Upper Middle Income,month_36_47 , male,primary,11.063372717508056
MDV,Asia,Upper Middle Income,month_36_47 , male,none-primary,10.58004109186968
MDV,Asia,Upper Middle Income,month_36_47 , male,secondary,9.777375789864948
MDV,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,8.884281709536221
MDV,Asia,Upper Middle Income,month_48_59 , male,primary,12.200492390331243
MDV,Asia,Upper Middle Income,month_48_59 , male,none-primary,11.681683097585369
MDV,Asia,Upper Middle Income,month_48_59 , male,secondary,10.258718686837751
MDV,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,9.275358222048933
MDV,Asia,Upper Middle Income,month_0_5 , female,primary,11.37768513003772
MDV,Asia,Upper Middle Income,month_0_5 , female,none-primary,10.742744656917884
MDV,Asia,Upper Middle Income,month_0_5 , female,secondary,9.75554494611922
MDV,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,8.79719408051769
MDV,Asia,Upper Middle Income,month_6_11 , female,primary,11.100804181745074
MDV,Asia,Upper Middle Income,month_6_11 , female,none-primary,10.473875924871942
MDV,Asia,Upper Middle Income,month_6_11 , female,secondary,9.65420919241044
MDV,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,8.715247472059605
MDV,Asia,Upper Middle Income,month_12_23 , female,primary,9.227138157894736
MDV,Asia,Upper Middle Income,month_12_23 , female,none-primary,8.796205112121687
MDV,Asia,Upper Middle Income,month_12_23 , female,secondary,9.030716332378224
MDV,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,8.275286489746682
MDV,Asia,Upper Middle Income,month_24_35 , female,primary,9.588937198067631
MDV,Asia,Upper Middle Income,month_24_35 , female,none-primary,9.150099892423546
MDV,Asia,Upper Middle Income,month_24_35 , female,secondary,9.17421534575308
MDV,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,8.393658244282433
MDV,Asia,Upper Middle Income,month_36_47 , female,primary,10.806890678228555
MDV,Asia,Upper Middle Income,month_36_47 , female,none-primary,10.330614359733532
MDV,Asia,Upper Middle Income,month_36_47 , female,secondary,9.669669837716842
MDV,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,8.796241491565551
MDV,Asia,Upper Middle Income,month_48_59 , female,primary,10.9069918699187
MDV,Asia,Upper Middle Income,month_48_59 , female,none-primary,10.403350395532806
MDV,Asia,Upper Middle Income,month_48_59 , female,secondary,9.686491283676704
MDV,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,8.796058299108484
MHL,Oceania,Upper Middle Income,month_0_5 , male,primary,4.099601593625499
MHL,Oceania,Upper Middle Income,month_0_5 , male,none-primary,3.760839532412328
MHL,Oceania,Upper Middle Income,month_0_5 , male,secondary,4.851240694789081
MHL,Oceania,Upper Middle Income,month_0_5 , male,higher_secondary,4.090555990602976
MHL,Oceania,Upper Middle Income,month_6_11 , male,primary,4.794355256343863
MHL,Oceania,Upper Middle Income,month_6_11 , male,none-primary,4.442023346303501
MHL,Oceania,Upper Middle Income,month_6_11 , male,secondary,5.092914171656687
MHL,Oceania,Upper Middle Income,month_6_11 , male,higher_secondary,4.295334654672969
MHL,Oceania,Upper Middle Income,month_12_23 , male,primary,4.426708074534162
MHL,Oceania,Upper Middle Income,month_12_23 , male,none-primary,4.141530054644808
MHL,Oceania,Upper Middle Income,month_12_23 , male,secondary,4.9194449653103325
MHL,Oceania,Upper Middle Income,month_12_23 , male,higher_secondary,4.198343504795118
MHL,Oceania,Upper Middle Income,month_24_35 , male,primary,4.363988383349467
MHL,Oceania,Upper Middle Income,month_24_35 , male,none-primary,4.057918758557736
MHL,Oceania,Upper Middle Income,month_24_35 , male,secondary,4.912264334305151
MHL,Oceania,Upper Middle Income,month_24_35 , male,higher_secondary,4.1725724529429336
MHL,Oceania,Upper Middle Income,month_36_47 , male,primary,3.2447448757086783
MHL,Oceania,Upper Middle Income,month_36_47 , male,none-primary,3.0252688172043007
MHL,Oceania,Upper Middle Income,month_36_47 , male,secondary,4.411355174981384
MHL,Oceania,Upper Middle Income,month_36_47 , male,higher_secondary,3.808033521167461
MHL,Oceania,Upper Middle Income,month_48_59 , male,primary,3.37095926412615
MHL,Oceania,Upper Middle Income,month_48_59 , male,none-primary,3.1440199335548167
MHL,Oceania,Upper Middle Income,month_48_59 , male,secondary,4.467269675494218
MHL,Oceania,Upper Middle Income,month_48_59 , male,higher_secondary,3.850542613225293
MHL,Oceania,Upper Middle Income,month_0_5 , female,primary,3.73875224955009
MHL,Oceania,Upper Middle Income,month_0_5 , female,none-primary,3.408147321428572
MHL,Oceania,Upper Middle Income,month_0_5 , female,secondary,4.73874841972187
MHL,Oceania,Upper Middle Income,month_0_5 , female,higher_secondary,3.9948689436060367
MHL,Oceania,Upper Middle Income,month_6_11 , female,primary,3.643207245604689
MHL,Oceania,Upper Middle Income,month_6_11 , female,none-primary,3.353246753246753
MHL,Oceania,Upper Middle Income,month_6_11 , female,secondary,4.660189669087974
MHL,Oceania,Upper Middle Income,month_6_11 , female,higher_secondary,3.959031514219832
MHL,Oceania,Upper Middle Income,month_12_23 , female,primary,2.769565217391305
MHL,Oceania,Upper Middle Income,month_12_23 , female,none-primary,2.5570784490532006
MHL,Oceania,Upper Middle Income,month_12_23 , female,secondary,4.264172467130703
MHL,Oceania,Upper Middle Income,month_12_23 , female,higher_secondary,3.676818925755096
MHL,Oceania,Upper Middle Income,month_24_35 , female,primary,3.4172062084257204
MHL,Oceania,Upper Middle Income,month_24_35 , female,none-primary,3.1851680672268903
MHL,Oceania,Upper Middle Income,month_24_35 , female,secondary,4.492575928008999
MHL,Oceania,Upper Middle Income,month_24_35 , female,higher_secondary,3.867644922272265
MHL,Oceania,Upper Middle Income,month_36_47 , female,primary,2.473492286115007
MHL,Oceania,Upper Middle Income,month_36_47 , female,none-primary,2.28166961130742
MHL,Oceania,Upper Middle Income,month_36_47 , female,secondary,4.129628210042163
MHL,Oceania,Upper Middle Income,month_36_47 , female,higher_secondary,3.577065169203488
MHL,Oceania,Upper Middle Income,month_48_59 , female,primary,3.6196261682243
MHL,Oceania,Upper Middle Income,month_48_59 , female,none-primary,3.376138279932546
MHL,Oceania,Upper Middle Income,month_48_59 , female,secondary,4.5795906871948935
MHL,Oceania,Upper Middle Income,month_48_59 , female,higher_secondary,3.934327272727273
MNG,Asia,Lower Middle Income,month_0_5 , male,primary,3.821033339151684
MNG,Asia,Lower Middle Income,month_0_5 , male,none-primary,2.789776280971855
MNG,Asia,Lower Middle Income,month_0_5 , male,secondary,1.458212058212058
MNG,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,1.322706290643216
MNG,Asia,Lower Middle Income,month_6_11 , male,primary,1.3938312282628595
MNG,Asia,Lower Middle Income,month_6_11 , male,none-primary,1.1081013916500997
MNG,Asia,Lower Middle Income,month_6_11 , male,secondary,0.8622237480152769
MNG,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,0.8492979294869616
MNG,Asia,Lower Middle Income,month_12_23 , male,primary,0.8894591542226126
MNG,Asia,Lower Middle Income,month_12_23 , male,none-primary,0.7951108584422967
MNG,Asia,Lower Middle Income,month_12_23 , male,secondary,0.7581076368708589
MNG,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,0.7661267583570915
MNG,Asia,Lower Middle Income,month_24_35 , male,primary,0.8070196454240538
MNG,Asia,Lower Middle Income,month_24_35 , male,none-primary,0.7354340071343638
MNG,Asia,Lower Middle Income,month_24_35 , male,secondary,0.7337291889414999
MNG,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,0.7462660226639422
MNG,Asia,Lower Middle Income,month_36_47 , male,primary,0.4909140429240658
MNG,Asia,Lower Middle Income,month_36_47 , male,none-primary,0.4938456307378441
MNG,Asia,Lower Middle Income,month_36_47 , male,secondary,0.6285946926237093
MNG,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,0.6602070693350237
MNG,Asia,Lower Middle Income,month_48_59 , male,primary,0.7845880524095049
MNG,Asia,Lower Middle Income,month_48_59 , male,none-primary,0.7220688465188508
MNG,Asia,Lower Middle Income,month_48_59 , male,secondary,0.7280004469939656
MNG,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,0.7413490714892584
MNG,Asia,Lower Middle Income,month_0_5 , female,primary,1.1835176991150442
MNG,Asia,Lower Middle Income,month_0_5 , female,none-primary,0.9642776876014484
MNG,Asia,Lower Middle Income,month_0_5 , female,secondary,0.8122979711141678
